工单号,专业,一级网络类型,城市,地区名称,设备机房,网元名称,故障类别,BTS+站点ABIS控制链路断,BTS+[衍生关联]无线基站断站合并,NODEB+NodeB退服,NODEB+[关联告警]（拓扑关联）疑似动力原因断站工单,IPRAN+[关联告警]传输原因断站工单,EnodeB+网元断链告警,EnodeB+[衍生关联]无线基站断站合并,EnodeB+[关联告警]同站点传输托管告警关联基站断站,NODEB+[衍生关联]无线基站断站合并,EnodeB+[关联告警]（无传输托管）疑似动力原因断站工单,EnodeB+基站退出服务,EnodeB+[衍生告警]华为LTE无线基站的断站,NODEB+[关联告警]（无传输托管）疑似动力原因断站工单,BTS+[关联告警]同站点传输托管告警关联基站断站,IPRAN+物理端口Down,IPRAN+[关联告警]预判停电引起的传输故障,BTS+[衍生关联]无线基站设备和链路类告警合并,BTS+载频的PA温度严重告警(载频级告警;超过95度),UtranCell+[衍生关联]无线基站小区退服合并,NODEB+[关联告警]（无传输托管）动力原因断站工单,CELL+CELL LOGICAL CHANNEL AVAILABILITY SUPERVISION,BTS+[衍生告警]爱立信2G无线基站的断站,Eutrancell+[衍生关联]无线基站小区退服合并,UtranCell+小区退服,NODEB+RRU链路断,NODEB+[衍生关联]无线基站设备和链路类告警合并,BTS+[关联告警]（拓扑关联）疑似动力原因断站工单,Eutrancell+LTE小区退出服务,UtranCell+UtranCell_ServiceUnavailable,NODEB+DigitalCable_CableFailure,NODEB+AuxPlugInUnit_LossOfMains,EnodeB+PowerFailure,EnodeB+[衍生关联]无线基站设备和链路类告警合并,EnodeB+[衍生告警]爱立信LTE基站断站,EnodeB+[关联告警]（无传输托管）动力原因断站工单,NODEB+[关联告警]同站点传输托管告警关联基站断站,EnodeB+[关联告警]（拓扑关联）疑似动力原因断站工单,EnodeB+设备掉电,SDH+[关联告警]传输原因断站工单,Eutrancell+小区不可用告警,NODEB+[主次关联]爱立信3G基站断站,EnodeB+Heartbeat Failure,BTS+[关联告警]（无传输托管）疑似动力原因断站工单,IPRAN+[关联告警]传输专业链路告警与无线专业大面积断站关联,BTS+载频与CMB的HDLC链路断,NODEB+设备掉电,CELL+[衍生关联]无线基站小区退服合并,EnodeB+Power Failure,BTS+RRU链路断,EnodeB+射频单元维护链路异常告警,EnodeB+[衍生关联]同地市5分钟内10个4G基站断站,NODEB+[关联告警]（拓扑关联）动力原因断站工单,EnodeB+BBU光模块收发异常告警,EnodeB+Link Failure,CELL+GSM小区退出服务告警,BTS+OML故障告警,EnodeB+RRU链路断,UtranCell+UMTS小区不可用告警,NODEB+NodeB不可用告警,IPRAN+以太网物理接口(ETPI) 信号丢失(LOS),EnodeB+[关联告警]（拓扑关联）动力原因断站工单,NODEB+[衍生关联]同地市5分钟内10个3G基站断站,BTS+[关联告警]（无传输托管）动力原因断站工单,BTS+[衍生关联]同地市5分钟内10个2G基站断站,BTS+设备掉电,EnodeB+BBU单板维护链路异常告警,BTS+[关联告警]（拓扑关联）动力原因断站工单,NODEB+Network Synch Time from GPS Missing,EnodeB+Network Synch Time from GPS Missing,NODEB+Ethernet Switch Port Fault,SDH+[关联告警]传输专业链路告警与无线专业大面积断站关联,NODEB+Plug-In Unit General Problem,NODEB+AlmDevice Power Failure,EnodeB+PA去使能,BTS+PA去使能,EnodeB+RF Reflected Power High,IPRAN+电源整体功能失效,Eutrancell+PLMN Service Unavailable,NODEB+SCTP偶联断,EnodeB+BBU CPRI接口异常告警,NODEB+IMA Group Insufficient Links at Far End,BTS+载频的前向功率3db告警,EnodeB+射频单元光模块收发异常告警
807269722,话音网,无线网,龙岗区,深圳,[深圳坂田亿源通工业区八楼机房一],[坂田亿源通工业区-室外-35113; 坂田亿源通工业区-室外-35112; 坂田亿源通工业区-室外-35123; GD深圳布吉坂田亿源通工业区 _NodeB_Wcdma2100_1; 坂田亿源通工业区-室外-35122; 坂田亿源通工业区-室外-35111; 坂田亿源通工业区-室外-35133; 坂田亿源通工业区-室外-35121; 坂田亿源通工业区-室外-35132; 坂田亿源通工业区-室外-35143; 坂田亿源通工业区-室外-35142; 坂田亿源通工业区-室外-35131; 坂田亿源通工业区-室外-35141],动力配套,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803431422,话音网,无线网,宝安区,深圳,[深圳龙华玉翠村楼顶机房一],[GD深圳龙华玉翠村_LTE_1_OF],动力配套,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804391522,话音网,无线网,宝安区,深圳,[深圳福永凤凰山道三新增三楼机房一],[GD深圳凤凰山道3新增_NodeB_Wcdma2100_1],动力配套,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803480822,话音网,无线网,宝安区,深圳,[深圳西乡石岩黄麻洲石地面机房一],[GD深圳西乡石岩黄麻洲石_LTE_1_OF],动力配套,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798609522,话音网,无线网,宝安区,深圳,[深圳沙井八方圆旅馆南楼顶机房一],[GD深圳沙井八方圆旅馆南_LTE_1_OF],动力配套,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798599622,话音网,无线网,南山区,深圳,[深圳南山大冲招待所十七楼机房一],[GD深圳南山大冲招待所_NodeB_Wcdma2100_1],动力配套,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792663622,话音网,无线网,盐田区,深圳,[深圳盐田恒盛辉仓库楼顶机房一],[GD深圳盐田恒盛辉仓库_BTS_1800_1; GD深圳盐田恒盛辉仓库_NodeB_Wcdma2100_1; JZ-盐田恒盛辉仓库-盐田UH(PA32C38链); GD深圳盐田恒盛辉仓库_LTE_1_OF],动力配套,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799592422,话音网,无线网,龙岗区,深圳,[深圳龙岗新生二四层天面机房一],[GD深圳龙岗新生二_LTE_1_OF],动力配套,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805509422,话音网,无线网,宝安区,深圳,[深圳集信名城北区二期18栋B1F机房一],[GD深圳集信名城北区二期_LTE_1_MF],动力配套,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790985622,话音网,无线网,龙岗区,深圳,[深圳市平湖白泥坑宝盛四楼机房一],[GD深圳平湖白泥坑宝盛工业区_BTS_900_1; GD深圳平湖白泥坑宝盛工业区_NodeB_Wcdma2100_1],动力配套,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794741722,传输网,传输网,龙华新区,深圳,[深圳观澜库坑凹背村楼顶机房一],[GD深圳观澜库坑凹背村_LTE_1_OF; JZ-宝安观澜库坑凹背村-宝安UZ(PA6C16链)],传输,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794043922,话音网,无线网,龙华新区,深圳,[深圳龙华立鹏科技搬迁机房一],[龙华立鹏科技搬迁-室外-1; JZ-宝安龙华立鹏科技搬迁基站-宝安UZ(PA1C12链); GD深圳龙华立鹏科技搬迁_LTE_1_OF; GD深圳龙华立鹏科技搬迁_NodeB_Wcdma2100_1; 龙华立鹏科技搬迁-室外-3; 龙华立鹏科技搬迁-室外-4],动力配套,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806987722,话音网,无线网,龙华新区,深圳,[深圳观澜高尔夫楼顶机房一],[GD深圳观澜高尔夫_LTE_1_OF],动力配套,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808251822,话音网,无线网,坪山新区,深圳,[深圳南澳西涌望鱼岭地面机房一],[GD深圳南澳西涌望鱼岭_LTE_1_OF],动力配套,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791818822,话音网,无线网,龙岗区,深圳,[深圳横岗淘淘乐玩具六楼楼顶机房一],[GD深圳横岗淘淘乐玩具_NodeB_Wcdma2100_1],动力配套,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797651622,话音网,无线网,南山区,深圳,[深圳南山枫叶时尚酒店负一楼机房一; 深圳南山枫叶时尚酒店1F机房一],[GD深坂田综合楼_LTE_1_MF; 深圳-Z-南山枫叶时尚酒店-398280-1-1-OF; GD深圳南山枫叶时尚酒店_LTE_1_OF; 深圳-Z-南山枫叶时尚酒店-398280-2-1-OF; JZ-南山枫叶时尚酒店-南山UZ(PA1C5链)],传输,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802875722,话音网,无线网,龙岗区,深圳,[深圳龙岗新布村楼顶机房一],[深圳-H-龙岗新布村-440256-2-2-GF; 深圳-H-龙岗新布村-440256-2-1-OF; GD深圳龙岗新布村_LTE_1_OF; 深圳-H-龙岗新布村-440256-1-1-OF; 深圳-H-龙岗新布村-440256-1-2-GF; 深圳-H-龙岗新布村(5M扩容)-440256-1-3-OF; 深圳-H-龙岗新布村-440256-3-2-OF; 深圳-H-龙岗新布村(5M扩容)-440256-2-3-OF; 深圳-H-龙岗新布村-440256-3-1-OF],动力配套,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806896822,话音网,无线网,宝安区,深圳,[深圳松岗鼎丰科技园北5楼机房一],[GD深圳松岗鼎丰科技园北_LTE_1_OF],动力配套,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805497322,话音网,无线网,龙华新区,深圳,[深圳龙华大浪鸿盛御景西楼顶机房一],[GD深圳龙华大浪鸿盛御景西_LTE_1_OF; GD深圳龙华大浪鸿盛御景西_NodeB_Wcdma2100_1],动力配套,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800348522,话音网,无线网,龙岗区,深圳,[深圳龙岗桥背基站机房二; 深圳龙岗鸿基路15号七层机房一],[龙东工业区-室外-4; GD深圳龙东工业区_LTE_1_OF; 龙东工业区-室外-1; 龙东工业区-室外-2; 龙东工业区-室外-3; GD深圳龙岗鸿基路15号_NodeB_Wcdma2100_1],动力配套,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799222222,话音网,无线网,龙岗区,深圳,[深圳龙岗大康龙村小站六天面机房一],[GD深圳龙岗大康龙村小站六_LTE_1_OF],动力配套,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798422022,话音网,无线网,南山区,深圳,[深圳南山滨海红树林一地面机房一],[GD深圳南山滨海红树林1_LTE_1_OF],动力配套,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799572822,话音网,无线网,南山区,深圳,[深圳南山康佳集团绿化带机房一],[GD深圳南山康佳集团_NodeB_Wcdma2100_1; GD深圳南山康佳集团_LTE_1_OF],动力配套,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799637422,话音网,无线网,龙岗区,深圳,[深圳龙岗樟背大道二三号楼顶机房一],[GD深圳龙岗樟背大道二三号_LTE_1_OF],动力配套,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796509622,话音网,无线网,饶平县,潮州,[潮州钱东仙洲地面机房一],[GD潮州仙洲黄隆中_微蜂窝_GSM900_1; GD潮州钱东仙洲二片_微蜂窝_GSM900_1; GD潮州钱东塔护_微蜂窝_GSM900_1; GD潮州钱东仙洲_BBU_Wcdma900/2100_1; 18地税622M环二_JZ-钱东仙洲-饶平MH-(RP205环); GD潮州钱东仙洲_微蜂窝_GSM900_1; GD潮州钱东新乡_微蜂窝_GSM900_1],动力配套,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809151422,话音网,无线网,宝安区,深圳,[深圳松岗安康大厦四楼机房一],[GD深圳松岗安康大厦_LTE_1_OF],动力配套,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797251522,话音网,无线网,南山区,深圳,[深圳南山枫叶时尚酒店负一楼机房一; 深圳南山枫叶时尚酒店1F机房一],[南山枫叶时尚酒店-室外-14222; 南山枫叶时尚酒店-室外-14221; GD深坂田综合楼_LTE_1_MF; JZ-南山枫叶时尚酒店-南山UZ(PA1C5链)],传输,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803420322,话音网,无线网,南山区,深圳,[深圳南山侨香电信机楼楼顶机房一],[GD深圳南山侨香电信机楼_LTE_1_OF],动力配套,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803682222,话音网,无线网,宝安区,深圳,[深圳宝安机场2F机房一],[GD深圳福永宝安机场_BTS_900_1],动力配套,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797104922,话音网,无线网,龙岗区,深圳,[深圳万科第五园六期2栋B1F机房一],[GD深圳万科第五园六期_LTE_1_OF; GD深圳万科第五园六期_LTE_2_MF],动力配套,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798906322,话音网,无线网,龙华新区,深圳,[深圳观澜隆丰楼顶机房一],[GD深圳观澜茜坑老村万地工业园_LTE_1_OF],动力配套,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801975722,传输网,传输网,宝安区,深圳,[深圳松岗海德邦工业园2栋厂房楼顶电梯机房一],[GD深圳松岗海德邦工业园_LTE_1_MF; JZ-宝安松岗海德邦工业园-宝安UZ(PA1C3链)],传输,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797820122,话音网,无线网,宝安区,深圳,[深圳福永宝安兴围大道三楼机房一],[GD深圳福永宝安兴围大道_LTE_1_OT; 深圳-Z-福永宝安兴围大道-399753-1-1-OT; 深圳-Z-福永宝安兴围大道-399753-2-1-OT; 深圳-Z-福永宝安兴围大道-399753-3-1-OT],动力配套,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807939022,话音网,无线网,南山区,深圳,[深圳南山西丽绿道4号楼顶机房一],[GD深圳南山西丽绿道4号_LTE_1_OF],动力配套,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796143822,话音网,无线网,龙华新区,深圳,[深圳龙华宝山工业北楼顶机房一],[GD深圳龙华宝山工业北_LTE_1_OF],动力配套,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806776122,话音网,无线网,龙华新区,深圳,[深圳观澜新塘村楼顶机房一],[GD深圳观澜新塘村_NodeB_Wcdma2100_1; GD深圳观澜新塘村_BTS_1800_1; GD深圳观澜新塘村_BTS_900_1; GD深圳观澜新塘村_LTE_1_OF],动力配套,2,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794959922,话音网,无线网,宝安区,深圳,[深圳松岗塘下涌一村六楼机房一],[GD深圳松岗塘下涌一村_BTS_1800_1],动力配套,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793131922,话音网,无线网,宝安区,深圳,[深圳西乡臣田村统建楼B栋2单元B1F机房一],[GD西乡臣田村统建楼_LTE_1_MF],动力配套,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806445522,话音网,无线网,宝安区,深圳,[深圳宝安南光十六地面机房一],[GD深圳石岩南光十六_LTE_1_OF],传输,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794996922,话音网,无线网,宝安区,深圳,[深圳松岗山门村东楼顶机房一],[GD深圳松岗山门村东_LTE_1_OF],动力配套,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796404522,传输网,传输网,龙岗区,深圳,[深圳龙岗新生路一五六号楼顶机房一],[JZ-新生路156号-龙岗UH(PA7C39链); GD深圳龙岗新生路156号_LTE_1_OF],动力配套,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798610522,传输网,传输网,龙华新区,深圳,[深圳龙华福龙路机房一],[JZ-宝安龙华福龙路基站-宝安UZ(综合节点)(PA1C12环); GD深圳龙华福龙路_LTE_1_OF],传输,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797470722,传输网,传输网,宝安区,深圳,[深圳龙华智伟龙义乌市场住宅A栋负一楼机房一; 深圳龙华智伟龙义乌市场商场二楼机房一],[GD深圳龙华智伟龙批发城_室分_BBU_1; JZ-宝安龙华智伟龙义乌小商品批发城-宝安UZ(PA2C17链); GD深圳龙华智伟龙义乌市场_LTE_1_MF],动力配套,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800037122,话音网,无线网,龙岗区,深圳,[深圳葵涌盐坝C段八地面机房一],[GD深圳葵涌盐坝C段八_LTE_1_OF],动力配套,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
